SKU,BaseCode,Name,BaseCurve,BridgeSize,EyeSize,TempleSize,VerticalSize,AsianFitIndicator,AutomaticPlusOption,AvailabilityAsMauiPlano,AvailabilityAsMauiReader,ImageUrl,FrameColor,LensColor,LensGradient,LensMaterial,ReaderPower,StockLevel,StockStatus
MR279-092,MM279,KIPAHULU,8,18,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/279/MM279-041_front.jpg,Gloss Black,HAWAII LAVA™,Full Mirror,Readers,2,999,inStock
MR279-093,MM279,KIPAHULU,8,18,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/279/MM279-041_front.jpg,Gloss Black,HAWAII LAVA™,Full Mirror,Readers,2.5,999,inStock
MR279-094,MM279,KIPAHULU,8,18,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/279/MM279-042_front.jpg,Marlin,HAWAII LAVA™,Full Mirror,Readers,1.5,995,inStock
MR279-095,MM279,KIPAHULU,8,18,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/279/MM279-042_front.jpg,Marlin,HAWAII LAVA™,Full Mirror,Readers,2,999,inStock
MR279-096,MM279,KIPAHULU,8,18,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/279/MM279-042_front.jpg,Marlin,HAWAII LAVA™,Full Mirror,Readers,2.5,998,inStock
MR279-097,MM279,KIPAHULU,8,18,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/279/MM279-043_front.jpg,Matte Tortoise Rubber,HAWAII LAVA™,Full Mirror,Readers,1.5,999,inStock
MR279-098,MM279,KIPAHULU,8,18,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/279/MM279-043_front.jpg,Matte Tortoise Rubber,HAWAII LAVA™,Full Mirror,Readers,2,996,inStock
MR279-099,MM279,KIPAHULU,8,18,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/279/MM279-043_front.jpg,Matte Tortoise Rubber,HAWAII LAVA™,Full Mirror,Readers,2.5,995,inStock
MR279-106,MM279,KIPAHULU,8,18,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/279/MM279-046_front.jpg,Gloss Black,MAUIGreen®,Full Mirror,Readers,1.5,999,inStock
MR279-107,MM279,KIPAHULU,8,18,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/279/MM279-046_front.jpg,Gloss Black,MAUIGreen®,Full Mirror,Readers,2,999,inStock
MR279-108,MM279,KIPAHULU,8,18,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/279/MM279-046_front.jpg,Gloss Black,MAUIGreen®,Full Mirror,Readers,2.5,999,inStock
MR279-109,MM279,KIPAHULU,8,18,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/279/MM279-047_front.jpg,Marlin,MAUIGreen®,Full Mirror,Readers,1.5,992,inStock
MR279-110,MM279,KIPAHULU,8,18,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/279/MM279-047_front.jpg,Marlin,MAUIGreen®,Full Mirror,Readers,2,997,inStock
MR279-111,MM279,KIPAHULU,8,18,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/279/MM279-047_front.jpg,Marlin,MAUIGreen®,Full Mirror,Readers,2.5,997,inStock
MR279-112,MM279,KIPAHULU,8,18,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/279/MM279-048_front.jpg,Matte Tortoise Rubber,MAUIGreen®,Full Mirror,Readers,1.5,994,inStock
MR279-113,MM279,KIPAHULU,8,18,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/279/MM279-048_front.jpg,Matte Tortoise Rubber,MAUIGreen®,Full Mirror,Readers,2,998,inStock
MR279-114,MM279,KIPAHULU,8,18,59,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/279/MM279-048_front.jpg,Matte Tortoise Rubber,MAUIGreen®,Full Mirror,Readers,2.5,999,inStock
MM295-007,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-007_front.jpg,Tortoise with White and Blue,Neutral Grey,Bi-Gradient,MauiBrilliant,0,1065,inStock
MM295-008,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-008_front.jpg,Tortoise with White and Blue,HCL® Bronze,Bi-Gradient,MauiBrilliant,0,1065,inStock
MM295-009,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-009_front.jpg,Tortoise with White and Blue,Maui HT™,Bi-Gradient,MauiBrilliant,0,1065,inStock
MM295-010,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-010_front.jpg,Tortoise with White and Blue,Maui Rose®,Bi-Gradient,MauiBrilliant,0,1065,inStock
MM295-012,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-012_front.jpg,Tortoise with White and Blue,Maui Rose®,MauiGradient®,MauiPure,0,1065,inStock
MM295-013,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-013_front.jpg,Dark Tortoise,Neutral Grey,Bi-Gradient,MauiBrilliant,0,278,inStock
MM295-014,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-014_front.jpg,Dark Tortoise,HCL® Bronze,Bi-Gradient,MauiBrilliant,0,278,inStock
MM295-015,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-015_front.jpg,Dark Tortoise,Maui HT™,Bi-Gradient,MauiBrilliant,0,278,inStock
MM295-016,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-016_front.jpg,Dark Tortoise,Maui Rose®,Bi-Gradient,MauiBrilliant,0,278,inStock
MM295-018,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-018_front.jpg,Dark Tortoise,HCL® Bronze,MauiGradient®,MauiPure,0,278,inStock
MM295-026,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-026_front.jpg,Dark Tortoise,Blue Hawaii,Full Mirror,MauiBrilliant,0,278,inStock
MM295-028,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-028_front.jpg,Tortoise with White and Blue,Blue Hawaii,Full Mirror,MauiBrilliant,0,1065,inStock
MM295-052,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-052_front.jpg,Tortoise with White and Blue,Blue Hawaii,Full Mirror,Readers,1.5,1065,inStock
MM295-053,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-053_front.jpg,Tortoise with White and Blue,Blue Hawaii,Full Mirror,Readers,2,1065,inStock
MM295-054,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-054_front.jpg,Tortoise with White and Blue,Blue Hawaii,Full Mirror,Readers,2.5,1065,inStock
MM295-058,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-058_front.jpg,Dark Tortoise,Blue Hawaii,Full Mirror,Readers,1.5,1065,inStock
MM295-059,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-059_front.jpg,Dark Tortoise,Blue Hawaii,Full Mirror,Readers,2,1065,inStock
MM295-060,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-060_front.jpg,Dark Tortoise,Blue Hawaii,Full Mirror,Readers,2.5,1065,inStock
MM295-062,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-062_front.jpg,Tortoise with White and Blue,MAUI Sunrise,Full Mirror,MauiBrilliant,0,1065,inStock
MM295-063,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-063_front.jpg,Dark Tortoise,MAUI Sunrise,Full Mirror,MauiBrilliant,0,278,inStock
MM295-066,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-066_front.jpg,Tortoise with White and Blue,HAWAII LAVA™,Full Mirror,MauiBrilliant,0,1065,inStock
MM295-067,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-067_front.jpg,Dark Tortoise,HAWAII LAVA™,Full Mirror,MauiBrilliant,0,278,inStock
MM295-070,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-070_front.jpg,Tortoise with White and Blue,MAUIGreen®,Full Mirror,MauiBrilliant,0,1065,inStock
MM295-071,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-071_front.jpg,Dark Tortoise,MAUIGreen®,Full Mirror,MauiBrilliant,0,278,inStock
MM295-072,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-072_front.jpg,Tokyo Tortoise,MAUIGreen®,Full Mirror,MauiBrilliant,0,278,inStock
MR295-013,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-007_front.jpg,Tortoise with White and Blue,Neutral Grey,Bi-Gradient,Readers,1.5,95,inStock
MR295-014,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-008_front.jpg,Tortoise with White and Blue,HCL® Bronze,Bi-Gradient,Readers,1.5,55,inStock
MR295-015,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-010_front.jpg,Tortoise with White and Blue,Maui Rose®,Bi-Gradient,Readers,1.5,95,inStock
MR295-016,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-009_front.jpg,Tortoise with White and Blue,Maui HT™,Bi-Gradient,Readers,1.5,99,inStock
MR295-017,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-007_front.jpg,Tortoise with White and Blue,Neutral Grey,Bi-Gradient,Readers,2,96,inStock
MR295-018,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-008_front.jpg,Tortoise with White and Blue,HCL® Bronze,Bi-Gradient,Readers,2,57,inStock
MR295-019,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-010_front.jpg,Tortoise with White and Blue,Maui Rose®,Bi-Gradient,Readers,2,96,inStock
MR295-020,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-009_front.jpg,Tortoise with White and Blue,Maui HT™,Bi-Gradient,Readers,2,99,inStock
MR295-021,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-007_front.jpg,Tortoise with White and Blue,Neutral Grey,Bi-Gradient,Readers,2.5,98,inStock
MR295-022,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-008_front.jpg,Tortoise with White and Blue,HCL® Bronze,Bi-Gradient,Readers,2.5,64,inStock
MR295-023,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-010_front.jpg,Tortoise with White and Blue,Maui Rose®,Bi-Gradient,Readers,2.5,94,inStock
MR295-024,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-009_front.jpg,Tortoise with White and Blue,Maui HT™,Bi-Gradient,Readers,2.5,100,inStock
MR295-037,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-013_front.jpg,Dark Tortoise,Neutral Grey,Bi-Gradient,Readers,1.5,93,inStock
MR295-038,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-014_front.jpg,Dark Tortoise,HCL® Bronze,Bi-Gradient,Readers,1.5,90,inStock
MR295-039,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-016_front.jpg,Dark Tortoise,Maui Rose®,Bi-Gradient,Readers,1.5,68,inStock
MR295-040,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-015_front.jpg,Dark Tortoise,Maui HT™,Bi-Gradient,Readers,1.5,100,inStock
MR295-041,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-013_front.jpg,Dark Tortoise,Neutral Grey,Bi-Gradient,Readers,2,90,inStock
MR295-042,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-014_front.jpg,Dark Tortoise,HCL® Bronze,Bi-Gradient,Readers,2,76,inStock
MR295-043,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-016_front.jpg,Dark Tortoise,Maui Rose®,Bi-Gradient,Readers,2,73,inStock
MR295-044,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-015_front.jpg,Dark Tortoise,Maui HT™,Bi-Gradient,Readers,2,99,inStock
MR295-045,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-013_front.jpg,Dark Tortoise,Neutral Grey,Bi-Gradient,Readers,2.5,93,inStock
MR295-046,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-014_front.jpg,Dark Tortoise,HCL® Bronze,Bi-Gradient,Readers,2.5,91,inStock
MR295-047,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-016_front.jpg,Dark Tortoise,Maui Rose®,Bi-Gradient,Readers,2.5,79,inStock
MR295-048,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-015_front.jpg,Dark Tortoise,Maui HT™,Bi-Gradient,Readers,2.5,98,inStock
MR295-052,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-066_front.jpg,Tortoise with White and Blue,HAWAII LAVA™,Full Mirror,Readers,1.5,999,inStock
MR295-053,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-066_front.jpg,Tortoise with White and Blue,HAWAII LAVA™,Full Mirror,Readers,2,999,inStock
MR295-054,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-066_front.jpg,Tortoise with White and Blue,HAWAII LAVA™,Full Mirror,Readers,2.5,999,inStock
MR295-055,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-067_front.jpg,Dark Tortoise,HAWAII LAVA™,Full Mirror,Readers,1.5,999,inStock
MR295-056,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-067_front.jpg,Dark Tortoise,HAWAII LAVA™,Full Mirror,Readers,2,999,inStock
MR295-057,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-067_front.jpg,Dark Tortoise,HAWAII LAVA™,Full Mirror,Readers,2.5,999,inStock
MR295-064,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-070_front.jpg,Tortoise with White and Blue,MAUIGreen®,Full Mirror,Readers,1.5,999,inStock
MR295-065,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-070_front.jpg,Tortoise with White and Blue,MAUIGreen®,Full Mirror,Readers,2,999,inStock
MR295-066,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-070_front.jpg,Tortoise with White and Blue,MAUIGreen®,Full Mirror,Readers,2.5,999,inStock
MR295-067,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-071_front.jpg,Dark Tortoise,MAUIGreen®,Full Mirror,Readers,1.5,999,inStock
MR295-068,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-071_front.jpg,Dark Tortoise,MAUIGreen®,Full Mirror,Readers,2,999,inStock
MR295-069,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-071_front.jpg,Dark Tortoise,MAUIGreen®,Full Mirror,Readers,2.5,999,inStock
MR295-070,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-072_front.jpg,Tokyo Tortoise,MAUIGreen®,Full Mirror,Readers,1.5,999,inStock
MR295-071,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-072_front.jpg,Tokyo Tortoise,MAUIGreen®,Full Mirror,Readers,2,999,inStock
MR295-072,MM295,NALANI,6,15,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/295/MM295-072_front.jpg,Tokyo Tortoise,MAUIGreen®,Full Mirror,Readers,2.5,999,inStock
MM327-001,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-001_front.jpg,Gloss Black,Maui HT™,Bi-Gradient,MauiBrilliant,0,339,inStock
MM327-002,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-002_front.jpg,Gloss Black,Maui Rose®,Bi-Gradient,MauiBrilliant,0,339,inStock
MM327-003,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-003_front.jpg,Gloss Black,HCL® Bronze,Bi-Gradient,MauiBrilliant,0,339,inStock
MM327-004,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-004_front.jpg,Silver with Blue and Light Blue,Maui HT™,Bi-Gradient,MauiBrilliant,0,339,inStock
MM327-005,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-005_front.jpg,Silver with Blue and Light Blue,Maui Rose®,Bi-Gradient,MauiBrilliant,0,339,inStock
MM327-006,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-006_front.jpg,Silver with Blue and Light Blue,HCL® Bronze,Bi-Gradient,MauiBrilliant,0,339,inStock
MM327-007,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-007_front.jpg,Metallic Gloss Copper,Maui HT™,Bi-Gradient,MauiBrilliant,0,339,inStock
MM327-008,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-008_front.jpg,Metallic Gloss Copper,Maui Rose®,Bi-Gradient,MauiBrilliant,0,339,inStock
MM327-009,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-009_front.jpg,Metallic Gloss Copper,Neutral Grey,Bi-Gradient,MauiBrilliant,0,339,inStock
MM327-010,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-010_front.jpg,Gloss Black,Blue Hawaii,Full Mirror,MauiBrilliant,0,863,inStock
MM327-011,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-011_front.jpg,Metallic Gloss Copper,Blue Hawaii,Full Mirror,MauiBrilliant,0,863,inStock
MM327-012,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-012_front.jpg,Silver with Blue and Light Blue,Blue Hawaii,Full Mirror,MauiBrilliant,0,863,inStock
MM327-013,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-013_front.jpg,Gloss Black,MAUI Sunrise,Full Mirror,MauiBrilliant,0,339,inStock
MM327-014,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-014_front.jpg,Silver with Blue and Light Blue,MAUI Sunrise,Full Mirror,MauiBrilliant,0,339,inStock
MM327-015,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-015_front.jpg,Metallic Gloss Copper,MAUI Sunrise,Full Mirror,MauiBrilliant,0,339,inStock
MM327-016,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-016_front.jpg,Gloss Black,HAWAII LAVA™,Full Mirror,MauiBrilliant,0,339,inStock
MM327-017,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-017_front.jpg,Silver with Blue and Light Blue,HAWAII LAVA™,Full Mirror,MauiBrilliant,0,863,inStock
MM327-018,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-018_front.jpg,Metallic Gloss Copper,HAWAII LAVA™,Full Mirror,MauiBrilliant,0,339,inStock
MM327-019,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-019_front.jpg,Gloss Black,MAUIGreen®,Full Mirror,MauiBrilliant,0,339,inStock
MM327-020,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-020_front.jpg,Silver with Blue and Light Blue,MAUIGreen®,Full Mirror,MauiBrilliant,0,863,inStock
MM327-021,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-021_front.jpg,Metallic Gloss Copper,MAUIGreen®,Full Mirror,MauiBrilliant,0,339,inStock
MR327-001,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/327-02_front.jpg,Gloss Black,Neutral Grey,Bi-Gradient,Readers,1.5,48,inStock
MR327-002,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-003_front.jpg,Gloss Black,HCL® Bronze,Bi-Gradient,Readers,1.5,97,inStock
MR327-003,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-002_front.jpg,Gloss Black,Maui Rose®,Bi-Gradient,Readers,1.5,100,inStock
MR327-004,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-001_front.jpg,Gloss Black,Maui HT™,Bi-Gradient,Readers,1.5,95,inStock
MR327-005,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/327-02_front.jpg,Gloss Black,Neutral Grey,Bi-Gradient,Readers,2,28,inStock
MR327-006,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-003_front.jpg,Gloss Black,HCL® Bronze,Bi-Gradient,Readers,2,90,inStock
MR327-007,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-002_front.jpg,Gloss Black,Maui Rose®,Bi-Gradient,Readers,2,96,inStock
MR327-008,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-001_front.jpg,Gloss Black,Maui HT™,Bi-Gradient,Readers,2,96,inStock
MR327-009,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/327-02_front.jpg,Gloss Black,Neutral Grey,Bi-Gradient,Readers,2.5,40,inStock
MR327-010,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-003_front.jpg,Gloss Black,HCL® Bronze,Bi-Gradient,Readers,2.5,96,inStock
MR327-011,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-002_front.jpg,Gloss Black,Maui Rose®,Bi-Gradient,Readers,2.5,99,inStock
MR327-012,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-001_front.jpg,Gloss Black,Maui HT™,Bi-Gradient,Readers,2.5,97,inStock
MR327-013,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/327-17_front.jpg,Silver with Blue and Light Blue,Neutral Grey,Bi-Gradient,Readers,1.5,20,inStock
MR327-014,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-006_front.jpg,Silver with Blue and Light Blue,HCL® Bronze,Bi-Gradient,Readers,1.5,96,inStock
MR327-015,MM327,GUARDRAILS,6,16,57,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/327/MM327-005_front.jpg,Silver with Blue and Light Blue,Maui Rose®,Bi-Gradient,Readers,1.5,87,inStock
